0 2280.0000 912.0000 2280.0000 912.0000 2280.0000 912.0000 2280.0000 912.0000 -1.3890 0.1479 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1516.0000 1413.0000 1516.0000 1413.0000 1516.0000 1413.0000 1516.0000 1413.0000 -1.7680 0.1475 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 1215.0000 2210.0000 1215.0000 2210.0000 1215.0000 2210.0000 1215.0000 2210.0000 -1.3330 0.2042 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 795.0000 574.0000 795.0000 574.0000 795.0000 574.0000 795.0000 574.0000 -1.4950 0.1848 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 1105.0000 312.0000 1105.0000 312.0000 1105.0000 312.0000 1105.0000 312.0000 -1.5790 0.2080 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 1373.0000 1835.0000 1373.0000 1835.0000 1373.0000 1835.0000 1373.0000 1835.0000 -1.5450 0.2057 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 981.0000 485.0000 981.0000 485.0000 981.0000 485.0000 981.0000 485.0000 -1.7760 0.2457 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 1420.0000 1429.0000 1420.0000 1429.0000 1420.0000 1429.0000 1420.0000 1429.0000 -1.5180 0.0774 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 240.0000 416.0000 240.0000 416.0000 240.0000 416.0000 240.0000 416.0000 -2.3790 0.2204 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 1263.0000 235.0000 1263.0000 235.0000 1263.0000 235.0000 1263.0000 235.0000 -1.4950 0.2186 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 621.0000 741.0000 621.0000 741.0000 621.0000 741.0000 621.0000 741.0000 -1.4580 0.1901 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 2607.0000 315.0000 2607.0000 315.0000 2607.0000 315.0000 2607.0000 315.0000 -1.5670 0.1267 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 264.0000 2608.0000 264.0000 2608.0000 264.0000 2608.0000 264.0000 2608.0000 -1.7300 0.1173 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1875.0000 246.0000 1875.0000 246.0000 1875.0000 246.0000 1875.0000 246.0000 -1.9980 0.2075 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2789.0000 2812.0000 2789.0000 2812.0000 2789.0000 2812.0000 2789.0000 2812.0000 -2.1330 0.0913 0.0000 0.2264 1.1133 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
